Symbol,Company Name,Exchange,Sector
TPE:2441,Greatek Electronics Inc.,Taiwan Stock Exchange,Technology
TPE:2498,HTC Corporation,Taiwan Stock Exchange,Technology
TPEX:3227,PixArt Imaging Inc.,Taipei Exchange,Technology
TPEX:6187,"All Ring Tech Co., Ltd.",Taipei Exchange,Industrials
TPE:3563,Machvision Inc.,Taiwan Stock Exchange,Technology
TPEX:3260,"ADATA Technology Co., Ltd.",Taipei Exchange,Technology
TPE:6214,Systex Corporation,Taiwan Stock Exchange,Technology
TPE:9907,Ton Yi Industrial Corp.,Taiwan Stock Exchange,Consumer Discretionary
TPE:6605,"Depo Auto Parts Industrial Co., Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPE:3030,"Test Research, Inc.",Taiwan Stock Exchange,Technology
TPE:2312,"Kinpo Electronics, Inc.",Taiwan Stock Exchange,Technology
TPE:1808,"Run Long Construction Co., Ltd.",Taiwan Stock Exchange,Real Estate
TPE:4919,Nuvoton Technology Corporation,Taiwan Stock Exchange,Technology
TPE:2101,"Nankang Rubber Tire Corp.,Ltd.",Taiwan Stock Exchange,Consumer Discretionary
TPE:6550,Polaris Group,Taiwan Stock Exchange,Healthcare
TPEX:6548,"Chang Wah Technology Co., Ltd.",Taipei Exchange,Technology
TPE:1227,Standard Foods Corporation,Taiwan Stock Exchange,Consumer Staples
TPE:1717,"Eternal Materials Co., Ltd.",Taiwan Stock Exchange,Materials
TPE:5469,HannStar Board Corporation,Taiwan Stock Exchange,Technology
TPE:8070,Chang Wah Electromaterials Inc.,Taiwan Stock Exchange,Technology
TPE:6873,"HD Renewable Energy Co., Ltd.",Taiwan Stock Exchange,Utilities
TPE:2023,"Yieh Phui Enterprise Co., Ltd.",Taiwan Stock Exchange,Materials
TPE:1609,"Ta Ya Electric Wire & Cable Co., Ltd.",Taiwan Stock Exchange,Industrials
TPE:1514,"Allis Electric Co.,Ltd.",Taiwan Stock Exchange,Industrials
TPE:2867,Mercuries Life Insurance Company Ltd.,Taiwan Stock Exchange,Financials
TPE:1442,"Advancetek Enterprise Co.,Ltd.",Taiwan Stock Exchange,Real Estate
TPEX:6510,"Chunghwa Precision Test Tech. Co., Ltd.",Taipei Exchange,Technology
TPE:5388,Sercomm Corporation,Taiwan Stock Exchange,Technology
