Symbol,Company Name,Exchange,Sector
KOSDAQ:310210,"Voronoi, Inc.",KOSDAQ,Healthcare
KOSDAQ:007390,"NatureCell Co.,Ltd.",KOSDAQ,Consumer Staples
KRX:003690,Korean Reinsurance Company,Korea Stock Exchange,Financials
KRX:000120,CJ Logistics Corporation,Korea Stock Exchange,Industrials
KRX:294870,HDC Hyundai Development Company,Korea Stock Exchange,Industrials
KOSDAQ:214370,"Caregen Co., Ltd.",KOSDAQ,
KOSDAQ:253450,Studio Dragon Corporation,KOSDAQ,Communication Services
KOSDAQ:237690,"ST Pharm Co.,Ltd.",KOSDAQ,Healthcare
KRX:066970,"L&F Co., Ltd.",Korea Stock Exchange,Industrials
KOSDAQ:122870,YG Entertainment Inc.,KOSDAQ,Communication Services
KOSDAQ:065350,"Shinsung Delta Tech Co.,Ltd.",KOSDAQ,
KRX:361610,"SK IE Technology Co., Ltd.",Korea Stock Exchange,Technology
KRX:001720,"Shinyoung Securities Co., Ltd.",Korea Stock Exchange,Financials
KRX:204320,HL Mando Corporation,Korea Stock Exchange,Consumer Discretionary
KOSDAQ:035760,"CJ ENM CO., Ltd.",KOSDAQ,Communication Services
KRX:006280,GC Biopharma Corp.,Korea Stock Exchange,Healthcare
KRX:014680,"Hansol Chemical Co., Ltd.",Korea Stock Exchange,Materials
KOSDAQ:005290,"Dongjin Semichem Co., Ltd.",KOSDAQ,Materials
KRX:004170,SHINSEGAE Inc.,Korea Stock Exchange,Consumer Discretionary
KOSDAQ:096530,"Seegene, Inc.",KOSDAQ,Healthcare
KOSDAQ:018290,"VT Co., Ltd.",KOSDAQ,
KRX:103590,"Iljin Electric Co.,Ltd",Korea Stock Exchange,Industrials
KRX:069960,Hyundai Department Store Co. Ltd.,Korea Stock Exchange,Consumer Discretionary
KRX:003540,"Daishin Securities Co.,Ltd",Korea Stock Exchange,Financials
KRX:003547,"Daishin Securities Co.,Ltd",Korea Stock Exchange,Financials
KRX:003545,"Daishin Securities Co.,Ltd",Korea Stock Exchange,Financials
KRX:005850,SL Corporation,Korea Stock Exchange,Consumer Discretionary
KRX:010060,OCI Holdings Company Ltd.,Korea Stock Exchange,Financials
KRX:007070,"GS Retail Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
KRX:071970,"HD-Hyundai Marine Engine Co., Ltd.",Korea Stock Exchange,Industrials
KRX:009970,"Youngone Holdings Co., Ltd.",Korea Stock Exchange,Consumer Discretionary
